,,,Home,,Home,,Home,,,
,,,0,,1,,2,,,
Period,Frame,Time [s],Player0,,Player1,,Player2,,Ball,
1,1094,18.233333,0.258545,0.80222,0.373654,0.340716,0.21141,0.223703,0.313125,0.632222
1,1095,18.25,0.259073,0.803653,0.372952,0.343735,0.210351,0.221587,0.311558,0.640076
1,1096,18.266667,0.2596,0.805086,0.37225,0.346754,0.209293,0.21947,0.309992,0.647929
1,1097,18.283333,0.260128,0.80652,0.371548,0.349772,0.208234,0.217354,0.30858,0.655109
1,1098,18.3,0.260656,0.807953,0.370846,0.352791,0.207175,0.215237,0.307169,0.662288
1,1099,18.316667,0.261184,0.809386,0.370143,0.355809,0.206116,0.213121,0.305758,0.669466
1,1100,18.333333,0.261711,0.810819,0.369441,0.358828,0.205057,0.211004,0.304347,0.676645
1,1101,18.35,0.262239,0.812252,0.368739,0.361846,0.203998,0.208888,0.302936,0.683822
1,1102,18.366667,0.262767,0.813685,0.368037,0.364864,0.202939,0.206771,0.301525,0.691
1,1103,18.383333,0.263294,0.815118,0.367335,0.367882,0.20188,0.204654,0.300115,0.698177
1,1104,18.4,0.263822,0.816551,0.366633,0.3709,0.200821,0.202538,0.298704,0.705354
1,1105,18.416667,0.26435,0.817984,0.365932,0.373918,0.199762,0.200421,0.297293,0.71253
1,1106,18.433333,0.264878,0.819417,0.36523,0.376936,0.198703,0.198305,0.295883,0.719706
1,1107,18.45,0.265405,0.82085,0.364528,0.379954,0.19762,0.197064,0.294472,0.726881
1,1108,18.466667,0.265933,0.822283,0.363826,0.382972,0.196537,0.195824,0.293062,0.734056
1,1109,18.483333,0.266461,0.823716,0.363124,0.38599,0.195454,0.194584,0.29157,0.740513
1,1110,18.5,0.266988,0.825149,0.362422,0.389007,0.194371,0.193343,0.290079,0.74697
1,1111,18.516667,0.267516,0.826582,0.36172,0.392025,0.193288,0.192103,0.288587,0.753427
1,1112,18.533333,0.268044,0.828015,0.361018,0.395042,0.192205,0.190862,0.287096,0.759883
1,1113,18.55,0.268571,0.829448,0.360317,0.39806,0.191122,0.189622,0.285604,0.766339
1,1114,18.566667,0.269099,0.830881,0.359615,0.401077,0.190038,0.188381,0.284327,0.773113
1,1115,18.583333,0.269627,0.832314,0.358913,0.404094,0.188955,0.187141,0.283049,0.779887
1,1116,18.6,0.270154,0.833747,0.358211,0.407111,0.187872,0.185901,0.281771,0.78666
1,1117,18.616667,0.270682,0.83518,0.35751,0.410128,0.186789,0.18466,0.280494,0.793433
1,1118,18.633333,0.27121,0.836613,0.356808,0.413145,0.185706,0.18342,0.279217,0.800206
1,1119,18.65,0.271737,0.838046,0.356106,0.416162,0.184623,0.18218,0.277939,0.806978
1,1120,18.666667,0.271504,0.8397,0.354935,0.419526,0.183454,0.182106,0.276662,0.81375
1,1121,18.683333,0.271271,0.841355,0.353765,0.422889,0.182285,0.182033,0.275385,0.820521
1,1122,18.7,0.271038,0.843009,0.352594,0.426253,0.181116,0.18196,0.274108,0.827293
1,1123,18.716667,0.270805,0.844663,0.351424,0.429616,0.179947,0.181887,0.273514,0.829309
1,1124,18.733333,0.270572,0.846317,0.350253,0.432979,0.178779,0.181813,0.27292,0.831325
1,1125,18.75,0.270339,0.847971,0.349083,0.436342,0.17761,0.18174,0.272325,0.833342
1,1126,18.766667,0.270106,0.849625,0.347912,0.439705,0.176441,0.181667,0.271731,0.835358
1,1127,18.783333,0.269873,0.851279,0.346742,0.443068,0.175272,0.181594,0.271137,0.837375
1,1128,18.8,0.26964,0.852933,0.345571,0.446431,0.174103,0.181521,0.270543,0.839391
1,1129,18.816667,0.269407,0.854587,0.344401,0.449793,0.172935,0.181447,0.269949,0.841408
1,1130,18.833333,0.269174,0.856241,0.343231,0.453156,0.171766,0.181374,0.269355,0.843424
1,1131,18.85,0.268941,0.857895,0.34206,0.456518,0.170597,0.181301,0.268813,0.845843
1,1132,18.866667,0.268707,0.859549,0.34089,0.45988,0.169428,0.181228,0.268272,0.848262
1,1133,18.883333,0.268474,0.861203,0.33972,0.463242,0.16826,0.181154,0.26773,0.850682
1,1134,18.9,0.268241,0.862857,0.33855,0.466605,0.167091,0.181081,0.267188,0.853101
1,1135,18.916667,0.268008,0.864511,0.33738,0.469967,0.165922,0.181008,0.266646,0.85552
1,1136,18.933333,0.267775,0.866165,0.33621,0.473328,0.164753,0.180935,0.266105,0.857939
1,1137,18.95,0.267542,0.867819,0.33504,0.47669,0.163585,0.180862,0.265563,0.860358
1,1138,18.966667,0.267309,0.869472,0.33387,0.480052,0.162416,0.180788,0.265021,0.862777
1,1139,18.983333,0.267076,0.871126,0.3327,0.483413,0.161247,0.180715,0.264479,0.865196
1,1140,19.0,0.266843,0.87278,0.33153,0.486775,0.160079,0.180642,0.263938,0.867615
1,1141,19.016667,0.26661,0.874434,0.33036,0.490136,0.15891,0.180569,0.263396,0.870034
1,1142,19.033333,0.266377,0.876088,0.32919,0.493497,0.157742,0.180496,0.262854,0.872452
1,1143,19.05,0.266144,0.877741,0.32802,0.496858,0.156573,0.180422,0.262313,0.874871
1,1144,19.066667,0.265911,0.879395,0.326851,0.500219,0.155404,0.180349,0.261771,0.87729
1,1145,19.083333,0.265678,0.881049,0.325681,0.50358,0.154236,0.180276,0.261229,0.879708
1,1146,19.1,0.265305,0.882392,0.324511,0.506941,0.153067,0.180203,0.260688,0.882127
1,1147,19.116667,0.264932,0.883736,0.323341,0.510302,0.151899,0.180129,0.260146,0.884546
1,1148,19.133333,0.264559,0.88508,0.322172,0.513662,0.15073,0.180056,0.259605,0.886964
1,1149,19.15,0.264186,0.886424,0.321002,0.517023,0.149562,0.179983,0.259063,0.889383
1,1150,19.166667,0.263812,0.887767,0.319833,0.520383,0.148393,0.17991,0.258521,0.891801
1,1151,19.183333,0.263439,0.889111,0.318663,0.523743,0.147225,0.179837,0.258099,0.89404
1,1152,19.2,0.263066,0.890455,0.317494,0.527103,0.146056,0.179764,0.257677,0.896279
1,1153,19.216667,0.262693,0.891798,0.316324,0.530463,0.144888,0.17969,0.257255,0.898518
1,1154,19.233333,0.26232,0.893142,0.315155,0.533823,0.143719,0.179617,0.256832,0.900757
1,1155,19.25,0.261947,0.894485,0.313986,0.537183,0.142551,0.179544,0.25641,0.902996
1,1156,19.266667,0.261574,0.895829,0.312816,0.540542,0.141382,0.179471,0.255988,0.905235
1,1157,19.283333,0.261201,0.897172,0.311647,0.543902,0.140214,0.179397,0.255566,0.907474
1,1158,19.3,0.260828,0.898516,0.310478,0.547261,0.139046,0.179324,0.255143,0.909713
1,1159,19.316667,0.260455,0.89986,0.309309,0.550621,0.137877,0.179251,0.25495,0.910736
1,1160,19.333333,0.260082,0.901203,0.30814,0.55398,0.136709,0.179178,0.254757,0.91176
1,1161,19.35,0.259709,0.902547,0.30697,0.557339,0.13554,0.179105,0.254564,0.912783
1,1162,19.366667,0.259336,0.90389,0.305801,0.560698,0.134372,0.179031,0.254371,0.913807
1,1163,19.383333,0.258962,0.905234,0.304632,0.564057,0.133204,0.178958,0.254178,0.91483
1,1164,19.4,0.258589,0.906577,0.303463,0.567416,0.132035,0.178885,0.253985,0.915854
1,1165,19.416667,0.258216,0.90792,0.302294,0.570774,0.130867,0.178812,0.253792,0.916877
1,1166,19.433333,0.258311,0.90749,0.301059,0.574234,0.129895,0.180999,0.253587,0.916877
1,1167,19.45,0.258406,0.907061,0.299823,0.577694,0.128923,0.183186,0.253382,0.916877
1,1168,19.466667,0.258501,0.906631,0.298588,0.581154,0.127951,0.185373,0.253177,0.916878
1,1169,19.483333,0.258595,0.906201,0.297353,0.584613,0.126979,0.18756,0.252971,0.916878
1,1170,19.5,0.25869,0.905771,0.296117,0.588073,0.126007,0.189747,0.252766,0.916878
1,1171,19.516667,0.258785,0.905341,0.294882,0.591532,0.125035,0.191934,0.252561,0.916878
1,1172,19.533333,0.25888,0.904911,0.293647,0.594991,0.124063,0.194121,0.252356,0.916878
1,1173,19.55,0.258974,0.904481,0.292412,0.59845,0.123092,0.196308,0.252151,0.916878
1,1174,19.566667,0.259069,0.904051,0.291177,0.601909,0.12212,0.198495,0.251946,0.916878
1,1175,19.583333,0.259164,0.903622,0.289942,0.605368,0.121148,0.200682,0.251741,0.916878
1,1176,19.6,0.259259,0.903192,0.288707,0.608827,0.120176,0.202868,0.251654,0.916431
1,1177,19.616667,0.259353,0.902762,0.287472,0.612286,0.119204,0.205055,0.251568,0.915983
1,1178,19.633333,0.259448,0.902332,0.286237,0.615744,0.118233,0.207241,0.251481,0.915535
1,1179,19.65,0.259543,0.901902,0.285002,0.619202,0.117261,0.209428,0.251395,0.915088
1,1180,19.666667,0.259638,0.901472,0.283767,0.622661,0.116289,0.211614,0.251308,0.91464
1,1181,19.683333,0.259732,0.901042,0.282532,0.626119,0.115318,0.213801,0.251222,0.914192
1,1182,19.7,0.259827,0.900612,0.281298,0.629577,0.114346,0.215987,0.251135,0.913745
1,1183,19.716667,0.259922,0.900182,0.280063,0.633035,0.113374,0.218174,0.251049,0.913297
1,1184,19.733333,0.260017,0.899752,0.278828,0.636493,0.112403,0.22036,0.251346,0.91229
1,1185,19.75,0.260111,0.899322,0.277593,0.63995,0.111431,0.222546,0.251642,0.911282
1,1186,19.766667,0.260206,0.898893,0.276359,0.643408,0.11046,0.224732,0.251939,0.910275
1,1187,19.783333,0.260301,0.898463,0.275124,0.646865,0.109488,0.226918,0.252236,0.909267
1,1188,19.8,0.260396,0.898033,0.27389,0.650323,0.108517,0.229104,0.252533,0.90826
1,1189,19.816667,0.260491,0.897603,0.272655,0.65378,0.107545,0.231291,0.25283,0.907252
1,1190,19.833333,0.260585,0.897173,0.271421,0.657237,0.106574,0.233476,0.253127,0.906244
1,1191,19.85,0.26068,0.896743,0.270187,0.660694,0.105602,0.235662,0.253423,0.905237
1,1192,19.866667,0.260775,0.896313,0.268952,0.664151,0.104631,0.237848,0.25372,0.904229
1,1193,19.883333,0.26087,0.895883,0.267948,0.66735,0.103659,0.240034,0.254017,0.903222
1,1194,19.9,0.260964,0.895453,0.266943,0.670549,0.10295,0.24216,0.254314,0.902214
1,1195,19.916667,0.261059,0.895023,0.265939,0.673748,0.102241,0.244287,0.254611,0.901206
1,1196,19.933333,0.261154,0.894593,0.264934,0.676947,0.101531,0.246413,0.254908,0.900199
1,1197,19.95,0.261249,0.894164,0.26393,0.680146,0.100822,0.248539,0.255205,0.899191
1,1198,19.966667,0.261344,0.893734,0.262925,0.683345,0.100112,0.250666,0.255501,0.898184
1,1199,19.983333,0.261438,0.893304,0.261921,0.686544,0.099403,0.252792,0.255798,0.897176
1,1200,20.0,0.261533,0.892874,0.260917,0.689742,0.098694,0.254918,0.255797,0.896544
1,1201,20.016667,0.261628,0.892444,0.259912,0.692941,0.097984,0.257044,0.255795,0.895912
1,1202,20.033333,0.261723,0.892014,0.258908,0.696139,0.097275,0.25917,0.255794,0.89528
1,1203,20.05,0.261817,0.891584,0.257904,0.699338,0.096566,0.261296,0.255793,0.894647
1,1204,20.066667,0.261912,0.891154,0.2569,0.702536,0.095857,0.263422,0.255791,0.894015
1,1205,20.083333,0.262007,0.890724,0.255895,0.705734,0.095147,0.265548,0.25579,0.893383
1,1206,20.1,0.262102,0.890294,0.254891,0.708932,0.094438,0.267674,0.255788,0.892751
1,1207,20.116667,0.262196,0.889864,0.253887,0.71213,0.093729,0.2698,0.255787,0.892119
1,1208,20.133333,0.262291,0.889434,0.252883,0.715328,0.09302,0.271926,0.255785,0.891487
1,1209,20.15,0.262386,0.889004,0.251879,0.718525,0.09231,0.274052,0.255784,0.890855
1,1210,20.166667,0.262481,0.888574,0.250875,0.721723,0.091601,0.276177,0.255782,0.890222
1,1211,20.183333,0.262575,0.888144,0.249871,0.724921,0.090892,0.278303,0.255781,0.88959
1,1212,20.2,0.26267,0.887714,0.248867,0.728118,0.090183,0.280428,0.25578,0.888958
1,1213,20.216667,0.262765,0.887284,0.247863,0.731315,0.089474,0.282554,0.255778,0.888326
1,1214,20.233333,0.26286,0.886854,0.246859,0.734513,0.088765,0.28468,0.255777,0.887694
1,1215,20.25,0.262955,0.886424,0.245855,0.73771,0.088055,0.286805,0.255775,0.887062
1,1216,20.266667,0.262996,0.886424,0.244483,0.735919,0.087351,0.289179,0.255774,0.886429
1,1217,20.283333,0.263038,0.886424,0.243806,0.738993,0.086646,0.291552,0.255771,0.885086
1,1218,20.3,0.26308,0.886424,0.243129,0.742067,0.085941,0.293926,0.255768,0.883743
1,1219,20.316667,0.263122,0.886424,0.242452,0.745142,0.085237,0.296299,0.255765,0.882399
1,1220,20.333333,0.263164,0.886424,0.241775,0.748215,0.084532,0.298673,0.255761,0.881056
1,1221,20.35,0.263206,0.886424,0.241098,0.751289,0.083828,0.301046,0.255758,0.879712
1,1222,20.366667,0.263248,0.886424,0.240421,0.754363,0.083123,0.303419,0.255755,0.878369
1,1223,20.383333,0.26329,0.886424,0.239744,0.757437,0.082418,0.305793,0.255752,0.877026
1,1224,20.4,0.263331,0.886424,0.239068,0.76051,0.081714,0.308166,0.255749,0.875682
1,1225,20.416667,0.263373,0.886424,0.238391,0.763584,0.081009,0.310539,0.25534,0.876041
1,1226,20.433333,0.263415,0.886424,0.237714,0.766657,0.080305,0.312912,0.25493,0.876399
1,1227,20.45,0.263457,0.886424,0.237037,0.76973,0.0796,0.315285,0.254521,0.876758
1,1228,20.466667,0.263499,0.886424,0.23636,0.772804,0.078896,0.317658,0.254111,0.877116
1,1229,20.483333,0.263541,0.886424,0.235684,0.775877,0.078191,0.320031,0.253702,0.877475
1,1230,20.5,0.263583,0.886424,0.235007,0.77895,0.077487,0.322404,0.253292,0.877834
1,1231,20.516667,0.263625,0.886424,0.23433,0.782023,0.076782,0.324777,0.252883,0.878192
1,1232,20.533333,0.263666,0.886424,0.233654,0.785096,0.076078,0.32715,0.252473,0.87855
1,1233,20.55,0.263708,0.886424,0.232977,0.788169,0.075373,0.329523,0.252064,0.878909
1,1234,20.566667,0.26375,0.886424,0.2323,0.791242,0.074669,0.331896,0.251654,0.879268
1,1235,20.583333,0.263792,0.886424,0.231624,0.794315,0.073965,0.334268,0.251245,0.879626
1,1236,20.6,0.263834,0.886424,0.230947,0.797387,0.07326,0.336641,0.250835,0.879985
1,1237,20.616667,0.263876,0.886424,0.23027,0.80046,0.072556,0.339013,0.250426,0.880343
1,1238,20.633333,0.263918,0.886424,0.229934,0.802909,0.071852,0.341386,0.250016,0.880702
1,1239,20.65,0.263959,0.886424,0.229598,0.805358,0.071147,0.343758,0.249607,0.88106
1,1240,20.666667,0.264001,0.886424,0.229262,0.807807,0.070443,0.346131,0.249609,0.882254
1,1241,20.683333,0.264043,0.886424,0.228926,0.810257,0.07002,0.348859,0.249612,0.883448
1,1242,20.7,0.264085,0.886424,0.22859,0.812706,0.069598,0.351586,0.249615,0.884642
1,1243,20.716667,0.264127,0.886424,0.228254,0.815155,0.069175,0.354314,0.249618,0.885837
1,1244,20.733333,0.264169,0.886424,0.227918,0.817604,0.068752,0.357042,0.24962,0.887031
1,1245,20.75,0.264211,0.886424,0.227582,0.820053,0.06833,0.359769,0.249623,0.888225
1,1246,20.766667,0.264253,0.886424,0.227245,0.822501,0.067907,0.362497,0.250309,0.88912
1,1247,20.783333,0.264294,0.886424,0.226909,0.82495,0.067484,0.365224,0.250995,0.890015
1,1248,20.8,0.264336,0.886424,0.226573,0.827399,0.067062,0.367952,0.251681,0.89091
1,1249,20.816667,0.264378,0.886424,0.226237,0.829848,0.066639,0.370679,0.252367,0.891805
1,1250,20.833333,0.26442,0.886424,0.225901,0.832297,0.066216,0.373406,0.253165,0.892103
1,1251,20.85,0.264462,0.886423,0.225565,0.834745,0.065794,0.376134,0.253964,0.892401
1,1252,20.866667,0.264504,0.886423,0.225229,0.837194,0.065371,0.378861,0.254762,0.892699
1,1253,20.883333,0.264546,0.886423,0.224893,0.839642,0.064948,0.381588,0.255561,0.892997
1,1254,20.9,0.264588,0.886423,0.224557,0.842091,0.064526,0.384315,0.256359,0.893295
1,1255,20.916667,0.264629,0.886423,0.224221,0.844539,0.064103,0.387042,0.257158,0.893593
1,1256,20.933333,0.264671,0.886423,0.223885,0.846988,0.063681,0.389769,0.2575,0.893593
1,1257,20.95,0.264713,0.886423,0.223549,0.849436,0.063258,0.392496,0.257842,0.893592
1,1258,20.966667,0.264755,0.886423,0.223213,0.851885,0.062836,0.395223,0.258184,0.893592
1,1259,20.983333,0.264797,0.886423,0.222877,0.854333,0.062413,0.39795,0.258526,0.893592
1,1260,21.0,0.264839,0.886423,0.222541,0.856781,0.061991,0.400676,0.258867,0.893592
1,1261,21.016667,0.264881,0.886423,0.222205,0.859229,0.061568,0.403403,0.259209,0.893592
1,1262,21.033333,0.264923,0.886423,0.221869,0.861678,0.061145,0.40613,0.259637,0.893591
1,1263,21.05,0.264965,0.886423,0.221533,0.864125,0.060723,0.408856,0.260064,0.893591
1,1264,21.066667,0.265006,0.886423,0.221197,0.866574,0.0603,0.411583,0.260492,0.893591
1,1265,21.083333,0.265048,0.886423,0.220861,0.869022,0.059878,0.414309,0.260919,0.89359
1,1266,21.1,0.26509,0.886423,0.220525,0.87147,0.059456,0.417036,0.261347,0.89359
1,1267,21.116667,0.265132,0.886423,0.220189,0.873917,0.059033,0.419762,0.261774,0.89359
1,1268,21.133333,0.265174,0.886423,0.219926,0.875864,0.058774,0.422727,0.262201,0.89359
1,1269,21.15,0.265216,0.886423,0.219664,0.877811,0.058515,0.425693,0.262629,0.893589
1,1270,21.166667,0.265258,0.886423,0.219401,0.879758,0.058256,0.428659,0.262719,0.893112
1,1271,21.183333,0.265299,0.886423,0.219138,0.881705,0.057998,0.431624,0.262809,0.892634
1,1272,21.2,0.265341,0.886423,0.218875,0.883652,0.057739,0.434589,0.262899,0.892156
1,1273,21.216667,0.265383,0.886423,0.218612,0.885598,0.05748,0.437555,0.262989,0.891679
1,1274,21.233333,0.265425,0.886423,0.218349,0.887545,0.057221,0.44052,0.263079,0.891201
1,1275,21.25,0.265467,0.886423,0.218087,0.889492,0.056962,0.443485,0.263169,0.890723
1,1276,21.266667,0.265509,0.886423,0.217824,0.891438,0.056703,0.44645,0.26326,0.890246
1,1277,21.283333,0.265551,0.886423,0.217561,0.893385,0.056444,0.449415,0.26335,0.889768
1,1278,21.3,0.265592,0.886423,0.217298,0.895332,0.056186,0.45238,0.26344,0.88929
1,1279,21.316667,0.265634,0.886423,0.217035,0.897278,0.055927,0.455345,0.26353,0.888812
1,1280,21.333333,0.265676,0.886423,0.216773,0.899225,0.055668,0.45831,0.26362,0.888335
1,1281,21.35,0.265718,0.886422,0.21651,0.901171,0.055409,0.461275,0.26371,0.887857
1,1282,21.366667,0.26576,0.886422,0.216247,0.903118,0.05515,0.46424,0.2638,0.887379
1,1283,21.383333,0.265802,0.886422,0.215984,0.905064,0.054891,0.467204,0.26389,0.886901
1,1284,21.4,0.265844,0.886422,0.215721,0.907011,0.054633,0.470169,0.26398,0.886424
1,1285,21.416667,0.265886,0.886422,0.215459,0.908957,0.054374,0.473134,0.264076,0.885656
1,1286,21.433333,0.265928,0.886422,0.215196,0.910904,0.054115,0.476098,0.264172,0.884888
1,1287,21.45,0.265969,0.886422,0.214933,0.91285,0.053856,0.479063,0.264268,0.884121
1,1288,21.466667,0.266011,0.886422,0.21467,0.914796,0.053598,0.482027,0.264364,0.883353
1,1289,21.483333,0.266053,0.886422,0.214408,0.916742,0.053339,0.484991,0.26446,0.882585
1,1290,21.5,0.266095,0.886422,0.214145,0.918689,0.05308,0.487956,0.264556,0.881817
1,1291,21.516667,0.266137,0.886422,0.213882,0.920635,0.052998,0.490529,0.264652,0.881049
1,1292,21.533333,0.266179,0.886422,0.213619,0.922581,0.052917,0.493103,0.264748,0.880282
1,1293,21.55,0.266221,0.886422,0.213357,0.924527,0.052835,0.495677,0.264844,0.879514
1,1294,21.566667,0.266262,0.886422,0.213094,0.926474,0.052754,0.498251,0.26494,0.878746
1,1295,21.583333,0.266304,0.886422,0.212831,0.92842,0.052672,0.500824,0.265036,0.877978
1,1296,21.6,0.266346,0.886422,0.212568,0.930366,0.05259,0.503398,0.265132,0.877211
1,1297,21.616667,0.266388,0.886422,0.212306,0.932312,0.052509,0.505971,0.265228,0.876443
1,1298,21.633333,0.26643,0.886422,0.212043,0.934258,0.052427,0.508545,0.265324,0.875675
1,1299,21.65,0.266472,0.886422,0.21178,0.936204,0.052345,0.511118,0.26542,0.874907
1,1300,21.666667,0.266514,0.886422,0.211517,0.93815,0.052264,0.513692,0.265516,0.87414
1,1301,21.683333,0.266556,0.886422,0.211255,0.940096,0.052182,0.516265,0.265612,0.873372
1,1302,21.7,0.266597,0.886422,0.210992,0.942042,0.0521,0.518838,0.265708,0.872604
1,1303,21.716667,0.266639,0.886422,0.210729,0.943988,0.052019,0.521412,0.265804,0.871836
1,1304,21.733333,0.266681,0.886422,0.210467,0.945933,0.051937,0.523985,0.2659,0.871068
1,1305,21.75,0.266723,0.886422,0.210204,0.947879,0.051856,0.526558,0.265996,0.8703
1,1306,21.766667,0.266765,0.886422,0.209941,0.949825,0.051774,0.529131,0.265913,0.871271
1,1307,21.783333,0.266807,0.886422,0.209679,0.951771,0.051692,0.531704,0.265829,0.872241
1,1308,21.8,0.266849,0.886422,0.209416,0.953717,0.051611,0.534277,0.265746,0.873212
1,1309,21.816667,0.266891,0.886422,0.209153,0.955662,0.051529,0.53685,0.265663,0.874182
1,1310,21.833333,0.266932,0.886422,0.208891,0.957608,0.051448,0.539423,0.265579,0.875152
1,1311,21.85,0.266974,0.886422,0.208628,0.959554,0.051366,0.541996,0.265496,0.876123
1,1312,21.866667,0.267016,0.886422,0.208365,0.961499,0.051284,0.544569,0.265413,0.877093
1,1313,21.883333,0.267058,0.886422,0.208103,0.963445,0.051203,0.547142,0.265329,0.878064
1,1314,21.9,0.267074,0.886269,0.208006,0.964042,0.051488,0.549179,0.265246,0.879034
1,1315,21.916667,0.267089,0.886116,0.20791,0.964638,0.051774,0.551216,0.265163,0.880004
1,1316,21.933333,0.267105,0.885963,0.207814,0.965235,0.052059,0.553253,0.26508,0.880975
1,1317,21.95,0.26712,0.885811,0.207718,0.965832,0.052344,0.555289,0.264996,0.881945
1,1318,21.966667,0.267136,0.885658,0.207622,0.966428,0.05263,0.557326,0.264913,0.882915
1,1319,21.983333,0.267151,0.885505,0.207526,0.967025,0.052915,0.559363,0.26483,0.883886
1,1320,22.0,0.267167,0.885352,0.207429,0.967621,0.053201,0.5614,0.264746,0.884856
1,1321,22.016667,0.267183,0.8852,0.207333,0.968218,0.053486,0.563436,0.264663,0.885826
1,1322,22.033333,0.267198,0.885047,0.207237,0.968815,0.053771,0.565473,0.26458,0.886796
1,1323,22.05,0.267214,0.884894,0.207141,0.969411,0.054057,0.56751,0.264496,0.887767
1,1324,22.066667,0.267229,0.884741,0.207045,0.970008,0.054342,0.569546,0.264413,0.888737
1,1325,22.083333,0.267245,0.884589,0.206949,0.970604,0.054627,0.571583,0.26433,0.889707
1,1326,22.1,0.26726,0.884436,0.206852,0.971201,0.054913,0.57362,0.264246,0.890678
1,1327,22.116667,0.267276,0.884283,0.206756,0.971798,0.055198,0.575656,0.264163,0.891648
1,1328,22.133333,0.267292,0.88413,0.20666,0.972394,0.055484,0.577693,0.26408,0.892618
1,1329,22.15,0.267307,0.883978,0.206564,0.972991,0.055769,0.579729,0.263997,0.893589
1,1330,22.166667,0.267323,0.883825,0.206468,0.973588,0.056054,0.581766,0.26405,0.894002
1,1331,22.183333,0.267338,0.883672,0.206372,0.974184,0.05634,0.583802,0.264104,0.894415
1,1332,22.2,0.267354,0.883519,0.206275,0.974781,0.056625,0.585839,0.264157,0.894828
1,1333,22.216667,0.267369,0.883366,0.206179,0.975377,0.05691,0.587876,0.264211,0.895242
1,1334,22.233333,0.267385,0.883214,0.206083,0.975974,0.057196,0.589912,0.264264,0.895655
1,1335,22.25,0.2674,0.883061,0.206081,0.97501,0.057481,0.591948,0.264318,0.896068
1,1336,22.266667,0.267416,0.882908,0.206078,0.974047,0.058111,0.592306,0.264371,0.896482
1,1337,22.283333,0.267432,0.882756,0.206076,0.973083,0.05874,0.592663,0.264425,0.896895
1,1338,22.3,0.267447,0.882603,0.206074,0.972119,0.05937,0.59302,0.264479,0.897308
1,1339,22.316667,0.267463,0.88245,0.206071,0.971156,0.059999,0.593377,0.264532,0.897722
1,1340,22.333333,0.267478,0.882297,0.206069,0.970192,0.060629,0.593734,0.264586,0.898135
1,1341,22.35,0.267494,0.882145,0.206067,0.969228,0.061258,0.594091,0.264639,0.898548
1,1342,22.366667,0.267509,0.881992,0.206064,0.968264,0.061888,0.594449,0.264693,0.898961
1,1343,22.383333,0.267525,0.881839,0.206062,0.9673,0.062517,0.594806,0.264765,0.897369
1,1344,22.4,0.267541,0.881686,0.206059,0.966337,0.063147,0.595163,0.264837,0.895777
1,1345,22.416667,0.267556,0.881533,0.206057,0.965373,0.063776,0.59552,0.26491,0.894185
1,1346,22.433333,0.267572,0.881381,0.206055,0.964409,0.064406,0.595877,0.264982,0.892593
1,1347,22.45,0.267587,0.881228,0.206052,0.963446,0.065035,0.596234,0.265055,0.891001
1,1348,22.466667,0.267603,0.881075,0.20605,0.962482,0.065665,0.596591,0.265127,0.889408
1,1349,22.483333,0.267618,0.880922,0.206048,0.961518,0.066295,0.596949,0.265199,0.887816
1,1350,22.5,0.267634,0.88077,0.206045,0.960554,0.066924,0.597306,0.265272,0.886224
1,1351,22.516667,0.267649,0.880617,0.206043,0.95959,0.067554,0.597663,0.265344,0.884632
1,1352,22.533333,0.267665,0.880464,0.206041,0.958627,0.068183,0.59802,0.265568,0.88284
1,1353,22.55,0.267681,0.880311,0.206038,0.957663,0.068813,0.598377,0.265792,0.881049
1,1354,22.566667,0.267696,0.880159,0.206036,0.956699,0.069442,0.598735,0.266016,0.879257
1,1355,22.583333,0.267712,0.880006,0.206034,0.955735,0.070072,0.599092,0.266354,0.877466
1,1356,22.6,0.267727,0.879853,0.206031,0.954771,0.070701,0.599449,0.266692,0.875674
1,1357,22.616667,0.267743,0.8797,0.206029,0.953807,0.071331,0.599806,0.267032,0.874778
1,1358,22.633333,0.267758,0.879548,0.206027,0.952844,0.07196,0.600163,0.267372,0.873882
1,1359,22.65,0.267774,0.879395,0.206024,0.95188,0.07259,0.60052,0.268054,0.872986
1,1360,22.666667,0.267789,0.879242,0.206022,0.950916,0.07322,0.600878,0.268736,0.87209
1,1361,22.683333,0.267805,0.879089,0.205378,0.94982,0.073382,0.603043,0.269189,0.870895
1,1362,22.7,0.267821,0.878937,0.204733,0.948725,0.073545,0.605209,0.269642,0.8697
1,1363,22.716667,0.267836,0.878784,0.204089,0.947629,0.073708,0.607375,0.270096,0.868506
1,1364,22.733333,0.267852,0.878631,0.203445,0.946533,0.07387,0.609541,0.27055,0.867908
1,1365,22.75,0.267867,0.878478,0.202801,0.945438,0.074033,0.611706,0.271005,0.867311
1,1366,22.766667,0.267883,0.878326,0.202156,0.944342,0.074196,0.613872,0.27146,0.866713
1,1367,22.783333,0.267898,0.878173,0.201512,0.943246,0.074359,0.616038,0.271733,0.866713
1,1368,22.8,0.267914,0.87802,0.200868,0.942151,0.074521,0.618203,0.272007,0.866713
1,1369,22.816667,0.26793,0.877867,0.200224,0.941055,0.074684,0.620369,0.27228,0.866713
1,1370,22.833333,0.267945,0.877714,0.19958,0.939959,0.074847,0.622534,0.272554,0.866712
1,1371,22.85,0.267961,0.877562,0.198935,0.938864,0.07501,0.6247,0.272828,0.866712
1,1372,22.866667,0.267976,0.877409,0.198291,0.937768,0.075172,0.626865,0.272597,0.865518
1,1373,22.883333,0.267992,0.877256,0.197647,0.936672,0.075335,0.629031,0.272366,0.864324
