,,,Away,,Away,,Away,,,
,,,0,,1,,2,,,
Period,Frame,Time [s],Player0,,Player1,,Player2,,Ball,
1,1777,29.616667,0.106537,0.597058,0.312486,0.618495,0.167394,0.40719,nan,nan
1,1778,29.633333,0.106413,0.597466,0.312462,0.617957,0.16808,0.408167,nan,nan
1,1779,29.65,0.10629,0.597873,0.312438,0.617418,0.168767,0.409144,nan,nan
1,1780,29.666667,0.106167,0.598281,0.312414,0.61688,0.169454,0.410122,nan,nan
1,1781,29.683333,0.106044,0.598689,0.31239,0.616342,0.170141,0.411099,nan,nan
1,1782,29.7,0.105921,0.599097,0.312366,0.615803,0.170828,0.412076,nan,nan
1,1783,29.716667,0.105798,0.599504,0.312342,0.615265,0.171514,0.413054,nan,nan
1,1784,29.733333,0.105675,0.599912,0.312318,0.614727,0.172201,0.414031,nan,nan
1,1785,29.75,0.105163,0.600249,0.312248,0.61383,0.173105,0.414681,nan,nan
1,1786,29.766667,0.104651,0.600587,0.312177,0.612932,0.174008,0.415331,nan,nan
1,1787,29.783333,0.10414,0.600924,0.312107,0.612035,0.174912,0.415981,nan,nan
1,1788,29.8,0.103628,0.601261,0.312036,0.611138,0.175816,0.416632,nan,nan
1,1789,29.816667,0.103116,0.601598,0.311966,0.610241,0.17672,0.417282,nan,nan
1,1790,29.833333,0.102605,0.601936,0.311896,0.609344,0.177623,0.417932,nan,nan
1,1791,29.85,0.102093,0.602273,0.311825,0.608446,0.178527,0.418582,nan,nan
1,1792,29.866667,0.101582,0.60261,0.311755,0.607549,0.179431,0.419232,nan,nan
1,1793,29.883333,0.10107,0.602947,0.311685,0.606652,0.180334,0.419883,nan,nan
1,1794,29.9,0.100558,0.603285,0.311614,0.605755,0.181238,0.420533,nan,nan
1,1795,29.916667,0.100047,0.603622,0.311544,0.604857,0.182142,0.421183,nan,nan
1,1796,29.933333,0.099535,0.603959,0.311473,0.60396,0.183045,0.421833,nan,nan
1,1797,29.95,0.099023,0.604296,0.311403,0.603063,0.183949,0.422483,nan,nan
1,1798,29.966667,0.098512,0.604634,0.311333,0.602166,0.184853,0.423134,nan,nan
1,1799,29.983333,0.098,0.604971,0.311262,0.601268,0.185757,0.423784,nan,nan
1,1800,30.0,0.097489,0.605308,0.311192,0.600371,0.18666,0.424434,nan,nan
1,1801,30.016667,0.097202,0.604562,0.311121,0.599474,0.187564,0.425084,nan,nan
1,1802,30.033333,0.096915,0.603815,0.311051,0.598577,0.188468,0.425735,nan,nan
1,1803,30.05,0.096628,0.603069,0.310981,0.597679,0.189372,0.426385,nan,nan
1,1804,30.066667,0.096341,0.602323,0.31091,0.596782,0.190275,0.427035,nan,nan
1,1805,30.083333,0.096055,0.601576,0.31084,0.595885,0.191179,0.427685,nan,nan
1,1806,30.1,0.095768,0.60083,0.31077,0.594988,0.192083,0.428335,nan,nan
1,1807,30.116667,0.095481,0.600083,0.310699,0.59409,0.192312,0.428834,nan,nan
1,1808,30.133333,0.095194,0.599337,0.310629,0.593193,0.192542,0.429332,nan,nan
1,1809,30.15,0.094907,0.59859,0.310558,0.592296,0.192771,0.42983,nan,nan
1,1810,30.166667,0.094621,0.597844,0.310488,0.591398,0.193,0.430328,nan,nan
1,1811,30.183333,0.094334,0.597098,0.310418,0.590501,0.19323,0.430826,nan,nan
1,1812,30.2,0.094047,0.596351,0.310347,0.589604,0.193459,0.431324,nan,nan
1,1813,30.216667,0.09376,0.595605,0.310277,0.588707,0.193688,0.431822,nan,nan
1,1814,30.233333,0.093473,0.594858,0.310207,0.587809,0.193918,0.43232,nan,nan
1,1815,30.25,0.093187,0.594112,0.310136,0.586912,0.194147,0.432818,nan,nan
1,1816,30.266667,0.0929,0.593366,0.310066,0.586015,0.194376,0.433316,nan,nan
1,1817,30.283333,0.092613,0.592619,0.309995,0.585117,0.194606,0.433814,nan,nan
1,1818,30.3,0.092326,0.591873,0.309925,0.58422,0.194835,0.434313,nan,nan
1,1819,30.316667,0.092039,0.591126,0.309855,0.583323,0.195065,0.434811,nan,nan
1,1820,30.333333,0.091753,0.59038,0.309784,0.582425,0.195294,0.435309,nan,nan
1,1821,30.35,0.091466,0.589633,0.309714,0.581528,0.195523,0.435807,nan,nan
1,1822,30.366667,0.091179,0.588887,0.309643,0.580631,0.195753,0.436305,nan,nan
1,1823,30.383333,0.090892,0.588141,0.309573,0.579733,0.195982,0.436803,nan,nan
1,1824,30.4,0.090605,0.587394,0.309503,0.578836,0.196211,0.437301,nan,nan
1,1825,30.416667,0.090404,0.587088,0.30962,0.579142,0.19598,0.438397,nan,nan
1,1826,30.433333,0.090203,0.586783,0.309738,0.579448,0.19575,0.439492,nan,nan
1,1827,30.45,0.090003,0.586477,0.309855,0.579755,0.195519,0.440588,nan,nan
1,1828,30.466667,0.089802,0.586171,0.309973,0.580061,0.195287,0.441683,nan,nan
1,1829,30.483333,0.089601,0.585866,0.31009,0.580367,0.195056,0.442779,nan,nan
1,1830,30.5,0.0894,0.58556,0.310208,0.580673,0.194826,0.443874,nan,nan
1,1831,30.516667,0.089199,0.585254,0.310326,0.580979,0.194595,0.44497,nan,nan
1,1832,30.533333,0.088998,0.584949,0.310443,0.581286,0.194364,0.446065,nan,nan
1,1833,30.55,0.088798,0.584643,0.310561,0.581592,0.194133,0.447161,nan,nan
1,1834,30.566667,0.088597,0.584337,0.310678,0.581898,0.193902,0.448256,nan,nan
1,1835,30.583333,0.088396,0.584032,0.310796,0.582204,0.193671,0.449352,nan,nan
1,1836,30.6,0.088195,0.583726,0.310914,0.58251,0.19344,0.450447,nan,nan
1,1837,30.616667,0.087994,0.58342,0.311031,0.582817,0.193209,0.451542,nan,nan
1,1838,30.633333,0.087793,0.583115,0.311149,0.583123,0.192978,0.452638,nan,nan
1,1839,30.65,0.087592,0.582809,0.311266,0.583429,0.192747,0.453733,nan,nan
1,1840,30.666667,0.087391,0.582503,0.311384,0.583735,0.192516,0.454829,nan,nan
1,1841,30.683333,0.087191,0.582198,0.311501,0.584041,0.192285,0.455924,nan,nan
1,1842,30.7,0.08699,0.581892,0.311619,0.584348,0.192054,0.457019,nan,nan
1,1843,30.716667,0.086789,0.581586,0.311737,0.584654,0.191823,0.458115,nan,nan
1,1844,30.733333,0.086588,0.581281,0.311854,0.58496,0.191592,0.45921,nan,nan
1,1845,30.75,0.086387,0.580975,0.311972,0.585266,0.191361,0.460305,nan,nan
1,1846,30.766667,0.086186,0.580669,0.312089,0.585572,0.19113,0.461401,nan,nan
1,1847,30.783333,0.085985,0.580364,0.312207,0.585879,0.190899,0.462496,nan,nan
1,1848,30.8,0.085785,0.580058,0.312324,0.586185,0.190668,0.463591,nan,nan
1,1849,30.816667,0.085584,0.579752,0.312442,0.586491,0.190437,0.464687,nan,nan
1,1850,30.833333,0.085383,0.579447,0.31256,0.586797,0.190206,0.465782,nan,nan
1,1851,30.85,0.085182,0.579141,0.312677,0.587103,0.189975,0.466877,nan,nan
1,1852,30.866667,0.084981,0.578835,0.312795,0.58741,0.189744,0.467972,nan,nan
1,1853,30.883333,0.08478,0.57853,0.312912,0.587716,0.189514,0.469068,nan,nan
1,1854,30.9,0.084579,0.578224,0.31303,0.588022,0.189283,0.470163,nan,nan
1,1855,30.916667,0.084379,0.577918,0.313148,0.588328,0.189052,0.471258,nan,nan
1,1856,30.933333,0.084178,0.577612,0.313265,0.588634,0.188821,0.472353,nan,nan
1,1857,30.95,0.083977,0.577307,0.313383,0.588941,0.18859,0.473449,nan,nan
1,1858,30.966667,0.083776,0.577001,0.3135,0.589247,0.188359,0.474544,nan,nan
1,1859,30.983333,0.083575,0.576696,0.313618,0.589553,0.188128,0.475639,nan,nan
1,1860,31.0,0.083374,0.57639,0.313735,0.589859,0.187897,0.476734,nan,nan
1,1861,31.016667,0.083173,0.576084,0.313853,0.590165,0.187666,0.477829,nan,nan
1,1862,31.033333,0.082973,0.575779,0.313971,0.590472,0.187435,0.478925,nan,nan
1,1863,31.05,0.082772,0.575473,0.314088,0.590778,0.187204,0.48002,nan,nan
1,1864,31.066667,0.082571,0.575167,0.314206,0.591084,0.186973,0.481115,nan,nan
1,1865,31.083333,0.08237,0.574862,0.314323,0.59139,0.186743,0.48221,nan,nan
1,1866,31.1,0.082255,0.574663,0.314168,0.59139,0.186203,0.483109,nan,nan
1,1867,31.116667,0.082141,0.574464,0.314012,0.591391,0.185664,0.484008,nan,nan
1,1868,31.133333,0.082027,0.574265,0.313856,0.591391,0.185124,0.484907,nan,nan
1,1869,31.15,0.081912,0.574066,0.313701,0.591392,0.184585,0.485806,nan,nan
1,1870,31.166667,0.081798,0.573867,0.313545,0.591392,0.184045,0.486705,nan,nan
1,1871,31.183333,0.081683,0.573668,0.313389,0.591392,0.183506,0.487604,nan,nan
1,1872,31.2,0.081569,0.573469,0.313234,0.591392,0.182967,0.488503,nan,nan
1,1873,31.216667,0.081454,0.57327,0.313078,0.591393,0.182427,0.489401,nan,nan
1,1874,31.233333,0.08134,0.573071,0.312922,0.591393,0.181888,0.4903,nan,nan
1,1875,31.25,0.081226,0.572872,0.312767,0.591394,0.181348,0.491199,nan,nan
1,1876,31.266667,0.081111,0.572673,0.312611,0.591394,0.180809,0.492098,nan,nan
1,1877,31.283333,0.080997,0.572474,0.312456,0.591394,0.18027,0.492997,nan,nan
1,1878,31.3,0.080882,0.572275,0.3123,0.591394,0.17973,0.493896,nan,nan
1,1879,31.316667,0.080768,0.572076,0.312144,0.591395,0.179191,0.494795,nan,nan
1,1880,31.333333,0.080653,0.571877,0.311988,0.591395,0.178652,0.495693,nan,nan
1,1881,31.35,0.080539,0.571678,0.311833,0.591396,0.178112,0.496592,nan,nan
1,1882,31.366667,0.080424,0.571479,0.311677,0.591396,0.177573,0.497491,nan,nan
1,1883,31.383333,0.08031,0.57128,0.311522,0.591396,0.177033,0.49839,nan,nan
1,1884,31.4,0.080969,0.572106,0.311366,0.591397,0.176494,0.499289,nan,nan
1,1885,31.416667,0.081629,0.572932,0.31121,0.591397,0.175955,0.500187,nan,nan
1,1886,31.433333,0.082288,0.573758,0.311055,0.591397,0.175415,0.501086,nan,nan
1,1887,31.45,0.082947,0.574584,0.310899,0.591398,0.174876,0.501985,nan,nan
1,1888,31.466667,0.083607,0.57541,0.310648,0.590338,0.174337,0.502884,nan,nan
1,1889,31.483333,0.084266,0.576236,0.310396,0.589277,0.173798,0.503782,nan,nan
1,1890,31.5,0.084925,0.577063,0.310145,0.588217,0.173284,0.503784,nan,nan
1,1891,31.516667,0.085585,0.577889,0.309894,0.587157,0.172771,0.503785,nan,nan
1,1892,31.533333,0.086244,0.578715,0.309642,0.586097,0.172258,0.503786,nan,nan
1,1893,31.55,0.086904,0.579541,0.309391,0.585037,0.171745,0.503788,nan,nan
1,1894,31.566667,0.087563,0.580367,0.30914,0.583977,0.171232,0.503789,nan,nan
1,1895,31.583333,0.088222,0.581193,0.308889,0.582917,0.170719,0.50379,nan,nan
1,1896,31.6,0.088882,0.582019,0.308637,0.581857,0.170206,0.503792,nan,nan
1,1897,31.616667,0.089541,0.582845,0.308386,0.580797,0.169693,0.503793,nan,nan
1,1898,31.633333,0.090201,0.583671,0.308135,0.579736,0.16918,0.503794,nan,nan
1,1899,31.65,0.09086,0.584497,0.307883,0.578676,0.168667,0.503796,nan,nan
1,1900,31.666667,0.091519,0.585323,0.307632,0.577616,0.168154,0.503797,nan,nan
1,1901,31.683333,0.092179,0.586149,0.307381,0.576556,0.167641,0.503799,nan,nan
1,1902,31.7,0.092838,0.586975,0.307129,0.575496,0.167128,0.5038,nan,nan
1,1903,31.716667,0.093498,0.587802,0.306878,0.574436,0.166615,0.503801,nan,nan
1,1904,31.733333,0.094157,0.588628,0.306627,0.573376,0.166102,0.503803,nan,nan
1,1905,31.75,0.094816,0.589454,0.306376,0.572316,0.165589,0.503804,nan,nan
1,1906,31.766667,0.095476,0.59028,0.306124,0.571255,0.165076,0.503805,nan,nan
1,1907,31.783333,0.096135,0.591106,0.305873,0.570195,0.164563,0.503806,nan,nan
1,1908,31.8,0.096795,0.591932,0.305622,0.569135,0.16405,0.503808,nan,nan
1,1909,31.816667,0.097454,0.592758,0.30537,0.568075,0.163537,0.503809,nan,nan
1,1910,31.833333,0.098144,0.595028,0.30502,0.567756,0.162872,0.503911,nan,nan
1,1911,31.85,0.098833,0.597297,0.304669,0.567438,0.162207,0.504012,nan,nan
1,1912,31.866667,0.099523,0.599567,0.304318,0.56712,0.161542,0.504114,nan,nan
1,1913,31.883333,0.100213,0.601836,0.303967,0.566802,0.160878,0.504215,nan,nan
1,1914,31.9,0.100902,0.604106,0.303617,0.566483,0.160213,0.504316,nan,nan
1,1915,31.916667,0.101592,0.606375,0.303266,0.566165,0.159548,0.504418,nan,nan
1,1916,31.933333,0.102282,0.608645,0.302915,0.565847,0.158883,0.504519,nan,nan
1,1917,31.95,0.102971,0.610914,0.302565,0.565528,0.158219,0.504621,nan,nan
1,1918,31.966667,0.103661,0.613184,0.302214,0.56521,0.157554,0.504722,nan,nan
1,1919,31.983333,0.104351,0.615453,0.301863,0.564892,0.156889,0.504824,nan,nan
1,1920,32.0,0.10504,0.617723,0.301512,0.564573,0.156224,0.504925,nan,nan
1,1921,32.016667,0.10573,0.619992,0.301162,0.564255,0.15556,0.505026,nan,nan
1,1922,32.033333,0.106419,0.622261,0.300811,0.563937,0.154895,0.505128,nan,nan
1,1923,32.05,0.107109,0.624531,0.30046,0.563618,0.15423,0.505229,nan,nan
1,1924,32.066667,0.107799,0.6268,0.300109,0.5633,0.153566,0.505331,nan,nan
1,1925,32.083333,0.108488,0.629069,0.299759,0.562982,0.152901,0.505432,nan,nan
1,1926,32.1,0.109178,0.631339,0.299408,0.562663,0.152236,0.505534,nan,nan
1,1927,32.116667,0.109868,0.633608,0.299057,0.562345,0.151571,0.505635,nan,nan
1,1928,32.133333,0.110557,0.635877,0.298707,0.562027,0.150907,0.505736,nan,nan
1,1929,32.15,0.111247,0.638147,0.298356,0.561708,0.150242,0.505838,nan,nan
1,1930,32.166667,0.111936,0.640416,0.298005,0.56139,0.149577,0.505939,nan,nan
1,1931,32.183333,0.112626,0.642685,0.297654,0.561072,0.148913,0.506041,nan,nan
1,1932,32.2,0.113315,0.644954,0.297304,0.560754,0.148248,0.506142,nan,nan
1,1933,32.216667,0.114005,0.647224,0.296953,0.560435,0.147583,0.506243,nan,nan
1,1934,32.233333,0.114695,0.649493,0.296602,0.560117,0.146919,0.506345,nan,nan
1,1935,32.25,0.115384,0.651762,0.296252,0.559799,0.146254,0.506446,nan,nan
1,1936,32.266667,0.116074,0.654031,0.295901,0.55948,0.145589,0.506548,nan,nan
1,1937,32.283333,0.116763,0.6563,0.29555,0.559162,0.144925,0.506649,nan,nan
1,1938,32.3,0.117453,0.658569,0.295199,0.558843,0.14426,0.506751,nan,nan
1,1939,32.316667,0.118142,0.660838,0.294849,0.558525,0.143596,0.506852,nan,nan
1,1940,32.333333,0.11865,0.663227,0.294498,0.558207,0.142931,0.506953,nan,nan
1,1941,32.35,0.119158,0.665616,0.294147,0.557889,0.142266,0.507055,nan,nan
1,1942,32.366667,0.119665,0.668005,0.293797,0.55757,0.141602,0.507156,nan,nan
1,1943,32.383333,0.120173,0.670394,0.293446,0.557252,0.140937,0.507258,nan,nan
1,1944,32.4,0.120681,0.672783,0.293095,0.556934,0.140272,0.507359,nan,nan
1,1945,32.416667,0.121188,0.675172,0.292744,0.556615,0.139608,0.50746,nan,nan
1,1946,32.433333,0.121696,0.67756,0.292394,0.556297,0.139302,0.506664,nan,nan
1,1947,32.45,0.122203,0.679949,0.292043,0.555979,0.138996,0.505867,nan,nan
1,1948,32.466667,0.122711,0.682338,0.291692,0.55566,0.13869,0.50507,nan,nan
1,1949,32.483333,0.123218,0.684727,0.291342,0.555342,0.138384,0.504274,nan,nan
1,1950,32.5,0.123726,0.687116,0.290991,0.555024,0.138078,0.503477,nan,nan
1,1951,32.516667,0.124234,0.689504,0.29064,0.554706,0.137772,0.50268,nan,nan
1,1952,32.533333,0.124741,0.691893,0.29029,0.554387,0.137466,0.501884,nan,nan
1,1953,32.55,0.125249,0.694281,0.289939,0.554069,0.137159,0.501087,nan,nan
1,1954,32.566667,0.125756,0.69667,0.289588,0.553751,0.136853,0.50029,nan,nan
